zcta,label,state,pop_2011,pop_2024,pop_change,pop_pct,housing_units_2011,housing_units_2024,hu_change,hu_pct,density_2024,comparable,comparable_hu,boundary_changed,same_area_share
38365,"Hardin County, TN",TN,0,42,42,,0,22,22,,127.2,False,False,False,1.0
44690,"Winesburg, OH",OH,129,52,-77,-59.7,75,52,-23,-30.7,262.8,False,False,False,1.0
68975,"Saronville, NE",NE,104,88,-16,-15.4,57,30,-27,-47.4,3.5,False,False,False,0.972
45640,"Jackson, OH",OH,16664,15882,-782,-4.7,7133,7213,80,1.1,91.0,True,True,False,0.976
95247,"Murphys, CA",CA,4459,3858,-601,-13.5,2574,2622,48,1.9,82.0,True,True,False,0.869
96058,"Mount Hebron, CA",CA,672,661,-11,-1.6,420,323,-97,-23.1,1.8,False,False,False,0.946
76227,"Cross Roads, TX",TX,20372,62127,41755,205.0,7137,23278,16141,226.2,792.4,True,True,False,0.977
75961,"Nacogdoches, TX",TX,14647,15183,536,3.7,6900,7632,732,10.6,54.3,True,True,False,0.94
01529,"Worcester County, MA",MA,3154,3160,6,0.2,1103,1202,99,9.0,650.0,True,True,False,1.0
02062,"Norwood, MA",MA,28483,31542,3059,10.7,12256,13815,1559,12.7,2990.0,True,True,False,0.982
67567,"Pawnee Rock, KS",KS,544,643,99,18.2,220,323,103,46.8,6.8,False,False,False,0.927
96009,"Bieber, CA",CA,585,307,-278,-47.5,319,209,-110,-34.5,1.5,False,False,False,0.92
25259,"Roane County, WV",WV,1157,880,-277,-23.9,374,386,12,3.2,20.3,False,False,False,0.87
26447,"Lewis County, WV",WV,1182,1174,-8,-0.7,613,539,-74,-12.1,16.0,True,True,False,0.863
03602,"Cheshire County, NH",NH,2570,2381,-189,-7.4,1263,1347,84,6.7,38.8,True,True,False,0.936
76253,"Myra, TX",TX,172,232,60,34.9,74,65,-9,-12.2,570.8,False,False,False,1.0
85929,"Pinetop-Lakeside, AZ",AZ,9036,7451,-1585,-17.5,6083,5166,-917,-15.1,218.6,True,True,False,0.974
95960,"Pike, CA",CA,876,540,-336,-38.4,390,351,-39,-10.0,13.0,False,False,False,0.901
03604,"Cheshire County, NH",NH,250,0,-250,-100.0,112,0,-112,-100.0,0.0,False,False,False,1.0
16670,"Bedford County, PA",PA,8,89,81,1012.5,12,71,59,491.7,138.2,False,False,True,0.225
24142,"Radford, VA",VA,3158,2205,-953,-30.2,0,0,0,,19324.5,True,False,False,0.895
21705,"Frederick, MD",MD,2,6,4,200.0,0,0,0,,253.6,False,False,False,1.0
61419,"Bishop Hill, IL",IL,91,134,43,47.3,53,61,8,15.1,252.0,False,False,False,0.989
36502,"Atmore, AL",AL,19236,15558,-3678,-19.1,7440,7284,-156,-2.1,47.0,True,True,False,0.944
18951,"Quakertown, PA",PA,34263,36568,2305,6.7,13342,14881,1539,11.5,510.1,True,True,False,0.898
30528,"Cleveland, GA",GA,22636,24081,1445,6.4,12378,10690,-1688,-13.6,144.9,True,True,False,0.96
30701,"Calhoun, GA",GA,39883,44691,4808,12.1,15513,17331,1818,11.7,294.5,True,True,False,0.976
31087,"Sparta, GA",GA,9492,8846,-646,-6.8,5274,5142,-132,-2.5,20.2,True,True,False,0.99
04675,"Hancock County, ME",ME,347,123,-224,-64.6,349,234,-115,-33.0,39.7,False,False,False,0.937
33981,"Charlotte County, FL",FL,9301,15622,6321,68.0,5758,8523,2765,48.0,343.8,True,True,True,0.527
75946,"Garrison, TX",TX,3327,4170,843,25.3,1728,1996,268,15.5,30.5,True,True,False,0.987
84029,"Grantsville, UT",UT,9084,14869,5785,63.7,2969,4293,1324,44.6,11.5,True,True,True,0.253
71973,"Wickes, AR",AR,1377,994,-383,-27.8,550,539,-11,-2.0,11.4,False,True,False,0.835
19032,"Folcroft, PA",PA,6630,6772,142,2.1,2629,2740,111,4.2,5438.2,True,True,False,0.816
18350,"Pocono Pines, PA",PA,1711,902,-809,-47.3,2834,2082,-752,-26.5,154.5,False,True,False,1.0
55603,"Finland, MN",MN,537,490,-47,-8.8,464,416,-48,-10.3,1.6,False,True,False,0.85
96786,"Wheeler AFB, HI",HI,37041,40658,3617,9.8,12269,14125,1856,15.1,455.8,True,True,False,0.761
96743,"Waimea, HI",HI,11773,12422,649,5.5,5740,6779,1039,18.1,42.5,True,True,False,0.883
62633,"Easton, IL",IL,525,638,113,21.5,246,314,68,27.6,9.5,False,False,False,1.0
43316,"Carey, OH",OH,5906,5968,62,1.0,2635,2751,116,4.4,78.6,True,True,False,0.94
45130,"Hamersville, OH",OH,3812,4206,394,10.3,1390,1991,601,43.2,110.9,True,True,False,0.962
44811,"Bellevue, OH",OH,13345,12690,-655,-4.9,5662,5481,-181,-3.2,107.2,True,True,False,0.983
43548,"New Bavaria, OH",OH,508,832,324,63.8,231,321,90,39.0,33.9,False,False,False,0.928
72926,"Boles, AR",AR,537,587,50,9.3,269,273,4,1.5,6.1,False,False,False,0.846
73762,"Piedmont, OK",OK,2144,2286,142,6.6,936,860,-76,-8.1,12.9,True,True,False,0.969
73149,"Oklahoma City, OK",OK,4471,6031,1560,34.9,1967,2317,350,17.8,1113.5,True,True,False,0.968
55342,"Hector, MN",MN,1986,1973,-13,-0.7,972,949,-23,-2.4,12.2,True,True,False,0.98
56360,"Osakis, MN",MN,3925,3721,-204,-5.2,2349,2703,354,15.1,28.1,True,True,False,0.965
56535,"Erskine, MN",MN,1413,1307,-106,-7.5,867,920,53,6.1,14.7,True,True,False,0.911
32751,"Maitland, FL",FL,20549,22103,1554,7.6,9340,11103,1763,18.9,3149.1,True,True,False,0.98
34110,"Bonita Springs, FL",FL,19778,25630,5852,29.6,15361,18431,3070,20.0,1600.1,True,True,False,0.968
32696,"Williston Highlands, FL",FL,10649,15521,4872,45.8,5387,6426,1039,19.3,109.0,True,True,False,0.939
43324,"Huntsville, OH",OH,2754,2733,-21,-0.8,1930,1842,-88,-4.6,95.5,True,True,False,0.979
23893,"Brunswick County, VA",VA,273,504,231,84.6,157,150,-7,-4.5,22.7,False,False,False,0.882
73030,"Davis, OK",OK,4322,4499,177,4.1,2068,1930,-138,-6.7,21.5,True,True,False,0.899
73433,"Katie, OK",OK,2346,2583,237,10.1,1206,1188,-18,-1.5,15.9,True,True,False,0.983
55347,"Eden Prairie, MN",MN,29102,30429,1327,4.6,10667,12215,1548,14.5,1804.5,True,True,False,1.0
55043,"Lakeland, MN",MN,3505,3424,-81,-2.3,1529,1563,34,2.2,909.8,True,True,False,0.994
55810,"Hermantown, MN",MN,8688,8285,-403,-4.6,3762,3649,-113,-3.0,175.1,True,True,False,0.985
56252,"Kerkhoven, MN",MN,1147,1310,163,14.2,544,561,17,3.1,17.5,True,True,False,0.933
34610,"Shady Hills, FL",FL,11584,16995,5411,46.7,5316,6439,1123,21.1,249.8,True,True,False,0.991
46057,"Michigantown, IN",IN,882,1270,388,44.0,352,534,182,51.7,50.0,False,False,False,0.971
46123,"Avon, IN",IN,30349,43353,13004,42.8,11878,16942,5064,42.6,1516.8,True,True,False,0.978
46037,"Fishers, IN",IN,33309,48713,15404,46.2,11974,17938,5964,49.8,2423.7,True,True,False,0.94
22627,"Flint Hill, VA",VA,853,945,92,10.8,405,413,8,2.0,29.5,False,True,False,0.934
22026,"Cherry Hill, VA",VA,14677,22897,8220,56.0,5231,7046,1815,34.7,2728.4,True,True,False,0.933
22311,"Alexandria, VA",VA,16770,19337,2567,15.3,8676,9221,545,6.3,12494.7,True,True,False,0.951
74361,"Pryor Creek, OK",OK,16248,17612,1364,8.4,7503,7341,-162,-2.2,107.7,True,True,False,0.979
74954,"Roland, OK",OK,4887,5105,218,4.5,1733,2108,375,21.6,245.0,True,True,False,0.796
74826,"St. Louis, OK",OK,1158,1177,19,1.6,559,606,47,8.4,15.1,True,True,False,0.974
55947,"La Crescent, MN",MN,7700,7403,-297,-3.9,3303,3459,156,4.7,101.0,True,True,False,0.975
55047,"Scandia, MN",MN,2689,2244,-445,-16.5,1183,1038,-145,-12.3,76.8,True,True,False,0.951
46319,"Griffith, IN",IN,18393,17847,-546,-3.0,7681,8038,357,4.6,1862.7,True,True,False,0.911
47166,"Harrison County, IN",IN,1611,1484,-127,-7.9,629,554,-75,-11.9,119.1,True,True,False,0.965
46203,"Indianapolis city (balance), IN",IN,38365,37758,-607,-1.6,17532,18512,980,5.6,2708.8,True,True,False,0.97
22663,"Clarke County, VA",VA,1648,1705,57,3.5,551,605,54,9.8,79.2,True,True,False,0.88
47042,"Versailles, IN",IN,4258,3839,-419,-9.8,1864,1838,-26,-1.4,56.2,True,True,False,1.0
47957,"Medaryville, IN",IN,2161,2071,-90,-4.2,821,934,113,13.8,34.4,True,True,False,0.946
46405,"Lake Station, IN",IN,12027,12184,157,1.3,4739,4632,-107,-2.3,1349.7,True,True,False,0.958
74347,"Chewey, OK",OK,3184,2757,-427,-13.4,1123,1288,165,14.7,52.6,True,True,True,0.618
74641,"Kaw City, OK",OK,602,552,-50,-8.3,426,420,-6,-1.4,14.9,False,True,True,0.437
55303,"Ramsey, MN",MN,46163,52614,6451,14.0,17934,20684,2750,15.3,817.5,True,True,False,0.971
56214,"Belview, MN",MN,677,648,-29,-4.3,309,313,4,1.3,10.2,False,False,False,0.962
56180,"Walnut Grove, MN",MN,1363,1287,-76,-5.6,558,585,27,4.8,10.9,True,True,False,0.968
47130,"Jeffersonville, IN",IN,43396,50514,7118,16.4,19724,23585,3861,19.6,1488.6,True,True,False,0.998
47990,"Waynetown, IN",IN,1507,1374,-133,-8.8,618,592,-26,-4.2,30.8,True,True,False,0.877
47807,"Terre Haute, IN",IN,13111,13140,29,0.2,6985,6839,-146,-2.1,3470.1,True,True,False,0.981
15636,"Manor, PA",PA,4310,3560,-750,-17.4,1426,1478,52,3.6,1474.9,True,True,False,0.988
18615,"West Falls, PA",PA,2068,1646,-422,-20.4,918,916,-2,-0.2,93.0,True,True,False,0.926
17104,"Harrisburg, PA",PA,20935,18541,-2394,-11.4,9734,8131,-1603,-16.5,5523.9,True,True,False,0.793
97219,"Portland, OR",OR,38727,42430,3703,9.6,16926,18806,1880,11.1,3626.6,True,True,False,0.996
73531,"Devol, OK",OK,441,368,-73,-16.6,203,166,-37,-18.2,4.8,False,False,False,0.881
10928,"West Point, NY",NY,4009,5071,1062,26.5,1665,2416,751,45.1,606.5,True,True,True,0.647
75216,"Dallas, TX",TX,47031,55894,8863,18.8,19348,20780,1432,7.4,3767.2,True,True,False,0.958
55387,"Waconia, MN",MN,12419,15030,2611,21.0,4678,5904,1226,26.2,476.5,True,True,False,0.926
63965,"Van Buren, MO",MO,2350,2607,257,10.9,1474,1234,-240,-16.3,11.6,True,True,False,0.862
47390,"Union City, IN",IN,5402,4972,-430,-8.0,2556,2352,-204,-8.0,63.8,True,True,False,0.993
46798,"Allen County, IN",IN,1939,954,-985,-50.8,770,457,-313,-40.6,52.5,False,True,False,0.943
23437,"Suffolk, VA",VA,4482,5023,541,12.1,1716,2120,404,23.5,50.2,True,True,False,0.984
17512,"Columbia, PA",PA,18003,18148,145,0.8,7788,8127,339,4.4,1133.6,True,True,False,0.966
97022,"Clackamas County, OR",OR,3200,3319,119,3.7,1374,1374,0,0.0,142.7,True,True,False,0.998
18032,"Catasauqua, PA",PA,9335,9555,220,2.4,4154,4158,4,0.1,4754.7,True,True,False,1.0
74058,"Pawnee, OK",OK,4345,3558,-787,-18.1,1999,1833,-166,-8.3,14.0,True,True,False,0.97
73461,"Wapanucka, OK",OK,1044,710,-334,-32.0,473,368,-105,-22.2,9.8,False,False,False,0.823
65583,"Waynesville, MO",MO,10647,14711,4064,38.2,4802,5751,949,19.8,232.6,True,True,False,0.992
64767,"Milo, MO",MO,448,418,-30,-6.7,289,184,-105,-36.3,7.0,False,False,False,0.918
60135,"Genoa, IL",IL,7302,7274,-28,-0.4,2703,2925,222,8.2,155.5,True,True,False,0.982
62284,"Smithboro, IL",IL,713,686,-27,-3.8,241,288,47,19.5,25.2,False,False,False,0.89
60174,"St. Charles, IL",IL,31021,31402,381,1.2,12404,13272,868,7.0,2288.7,True,True,False,0.971
19341,"Exton, PA",PA,16418,21709,5291,32.2,7055,9473,2418,34.3,1586.1,True,True,False,0.931
19050,"Yeadon, PA",PA,28307,29373,1066,3.8,12248,13239,991,8.1,8024.2,True,True,False,0.998
19539,"Mertztown, PA",PA,4882,3823,-1059,-21.7,1818,1507,-311,-17.1,176.7,True,True,False,0.938
19034,"Fort Washington, PA",PA,5801,7488,1687,29.1,2249,2727,478,21.3,1051.4,True,True,False,0.852
70377,"Montegut, LA",LA,4329,3056,-1273,-29.4,1964,1346,-618,-31.5,36.1,True,True,False,0.756
88005,"Las Cruces, NM",NM,27005,27509,504,1.9,11454,12169,715,6.2,182.3,True,True,True,0.312
87104,"Albuquerque, NM",NM,12093,12853,760,6.3,5723,6569,846,14.8,3058.8,True,True,False,0.979
87831,"Alamillo, NM",NM,484,423,-61,-12.6,160,290,130,81.2,28.3,False,False,True,0.186
87544,"Los Alamos, NM",NM,18040,13598,-4442,-24.6,8384,6395,-1989,-23.7,102.2,True,True,True,0.371
64465,"Lathrop, MO",MO,4192,3947,-245,-5.8,1677,1609,-68,-4.1,41.8,True,True,False,0.958
63384,"Wellsville, MO",MO,2002,2049,47,2.3,1010,901,-109,-10.8,24.7,True,True,False,0.906
61111,"Loves Park, IL",IL,23413,23286,-127,-0.5,9845,10574,729,7.4,1636.6,True,True,False,0.991
43952,"Steubenville, OH",OH,19083,17836,-1247,-6.5,9485,8219,-1266,-13.3,694.2,True,True,False,0.971
61441,"Ipava, IL",IL,1045,945,-100,-9.6,515,431,-84,-16.3,15.7,False,True,False,0.954
16650,"Hopewell, PA",PA,1908,1796,-112,-5.9,1005,872,-133,-13.2,38.5,True,True,False,0.947
18510,"Scranton, PA",PA,14735,14332,-403,-2.7,5571,5795,224,4.0,7951.5,True,True,False,0.965
18037,"Coplay, PA",PA,7050,7472,422,6.0,2932,3160,228,7.8,981.9,True,True,False,0.947
19004,"Bala Cynwyd, PA",PA,9413,11230,1817,19.3,4102,4724,622,15.2,4178.5,True,True,False,0.999
78247,"San Antonio, TX",TX,50712,51933,1221,2.4,18478,20359,1881,10.2,3565.9,True,True,False,0.963
75062,"Irving, TX",TX,44774,52116,7342,16.4,18385,18822,437,2.4,4920.5,True,True,False,0.986
75134,"Lancaster, TX",TX,19872,19045,-827,-4.2,7717,7143,-574,-7.4,1797.0,True,True,False,0.83
78208,"San Antonio, TX",TX,3582,3861,279,7.8,1702,2226,524,30.8,3951.9,True,True,False,0.985
58250,"Lankin, ND",ND,294,191,-103,-35.0,155,109,-46,-29.7,2.1,False,False,False,0.895
58428,"Dawson, ND",ND,335,266,-69,-20.6,369,292,-77,-20.9,1.8,False,False,False,0.837
58544,"Hazelton, ND",ND,549,549,0,0.0,294,309,15,5.1,1.9,False,False,False,0.969
40205,"Louisville, KY",KY,23146,24664,1518,6.6,11173,11129,-44,-0.4,3581.2,True,True,False,0.992
40207,"St. Matthews, KY",KY,29161,28903,-258,-0.9,14474,14575,101,0.7,2462.5,True,True,False,0.987
40245,"Louisville/Jefferson County metro government (balance), KY",KY,29373,39835,10462,35.6,11093,15493,4400,39.7,1223.3,True,True,False,0.958
17860,"Northumberland County, PA",PA,2108,2332,224,10.6,938,994,56,6.0,83.0,True,True,False,0.895
15951,"St. Michael, PA",PA,198,633,435,219.7,129,454,325,251.9,429.7,False,False,True,0.734
97302,"Salem, OR",OR,38436,40799,2363,6.1,17198,18010,812,4.7,1739.8,True,True,False,0.994
70460,"Slidell, LA",LA,22440,21669,-771,-3.4,8776,9465,689,7.9,563.8,True,True,False,0.933
71303,"Alexandria, LA",LA,19982,25138,5156,25.8,9029,10659,1630,18.1,396.3,True,True,False,0.999
70662,"Sugartown, LA",LA,566,488,-78,-13.8,275,270,-5,-1.8,17.4,False,False,True,0.745
58272,"Petersburg, ND",ND,447,177,-270,-60.4,202,150,-52,-25.7,1.5,False,False,False,0.947
58018,"Colfax, ND",ND,240,428,188,78.3,135,151,16,11.9,5.8,False,False,False,0.893
58755,"McGregor, ND",ND,114,133,19,16.7,126,150,24,19.0,1.5,False,False,False,0.909
58229,"Fairdale, ND",ND,144,97,-47,-32.6,123,95,-28,-22.8,1.0,False,False,False,0.795
58466,"Marion, ND",ND,446,486,40,9.0,256,252,-4,-1.6,2.9,False,False,False,0.937
07011,"Clifton, NJ",NJ,39186,38587,-599,-1.5,13414,14243,829,6.2,12397.3,True,True,False,1.0
07704,"Fair Haven, NJ",NJ,6108,6170,62,1.0,2134,2132,-2,-0.1,3846.0,True,True,False,1.0
40142,"Meade County, KY",KY,2279,2253,-26,-1.1,1075,896,-179,-16.7,49.8,True,True,False,0.952
42088,"Wingo, KY",KY,2600,2497,-103,-4.0,1118,1080,-38,-3.4,36.8,True,True,False,0.913
42262,"Oak Grove, KY",KY,8341,9665,1324,15.9,3816,3834,18,0.5,309.6,True,True,False,0.981
16627,"Coalport, PA",PA,2158,1927,-231,-10.7,1111,978,-133,-12.0,59.6,True,True,False,0.948
15208,"Pittsburgh, PA",PA,9822,10094,272,2.8,5893,5588,-305,-5.2,6737.7,True,True,False,0.987
38923,"Carroll County, MS",MS,1294,1215,-79,-6.1,672,529,-143,-21.3,14.9,True,True,False,0.893
11935,"Cutchogue, NY",NY,3604,2863,-741,-20.6,2399,1968,-431,-18.0,277.3,True,True,False,0.994
12572,"Rhinebeck, NY",NY,9315,8869,-446,-4.8,4418,4785,367,8.3,173.8,True,True,False,0.982
12581,"Dutchess County, NY",NY,2351,1914,-437,-18.6,1253,1228,-25,-2.0,49.1,True,True,False,0.99
07626,"Cresskill, NJ",NJ,8245,9174,929,11.3,3268,3235,-33,-1.0,4443.3,True,True,False,0.994
85224,"Chandler, AZ",AZ,44105,47963,3858,8.7,19304,21530,2226,11.5,5088.4,True,True,False,0.985
85635,"Sierra Vista, AZ",AZ,34551,34193,-358,-1.0,16020,17314,1294,8.1,502.3,True,True,False,0.828
85037,"Phoenix, AZ",AZ,45779,54608,8829,19.3,14595,16448,1853,12.7,6677.8,True,True,False,0.994
85202,"Mesa, AZ",AZ,35560,38750,3190,9.0,17780,18154,374,2.1,6214.0,True,True,False,0.974
54720,"Altoona, WI",WI,6979,8947,1968,28.2,3156,4030,874,27.7,1884.4,True,True,False,0.959
53718,"Madison, WI",WI,11693,18989,7296,62.4,5449,8535,3086,56.6,911.3,True,True,False,0.926
53956,"Randolph, WI",WI,3301,3477,176,5.3,1402,1536,134,9.6,44.4,True,True,False,0.998
38828,"Blue Springs, MS",MS,4505,5120,615,13.7,1898,1863,-35,-1.8,54.8,True,True,False,0.901
38721,"Anguilla, MS",MS,1187,1000,-187,-15.8,480,475,-5,-1.0,7.9,True,True,True,0.718
43068,"Reynoldsburg, OH",OH,52326,60148,7822,14.9,22352,25651,3299,14.8,3067.6,True,True,False,0.98
51560,"Oakland, IA",IA,2137,1772,-365,-17.1,936,847,-89,-9.5,19.3,True,True,False,0.992
50317,"Des Moines, IA",IA,35487,36548,1061,3.0,15316,15077,-239,-1.6,1652.2,True,True,False,0.966
85282,"Tempe, AZ",AZ,52470,53624,1154,2.2,23261,25593,2332,10.0,4832.3,True,True,False,0.992
33446,"Palm Beach County, FL",FL,22571,28431,5860,26.0,16227,18187,1960,12.1,1515.1,True,True,False,0.984
32208,"Jacksonville, FL",FL,31544,32699,1155,3.7,14255,15027,772,5.4,2836.6,True,True,False,0.993
33838,"Dundee, FL",FL,3596,5688,2092,58.2,1953,2271,318,16.3,776.0,True,True,False,0.773
54021,"Prescott, WI",WI,6722,7346,624,9.3,2774,3291,517,18.6,168.3,True,True,False,0.991
54655,"Soldiers Grove, WI",WI,1615,1798,183,11.3,850,847,-3,-0.4,20.0,True,True,False,0.981
38670,"Darling, MS",MS,1455,967,-488,-33.5,546,500,-46,-8.4,9.5,False,True,False,0.809
38769,"Rosedale, MS",MS,2453,1882,-571,-23.3,929,805,-124,-13.3,26.6,True,True,False,0.96
52656,"West Point, IA",IA,2183,1833,-350,-16.0,995,948,-47,-4.7,18.5,True,True,False,0.958
52162,"Postville, IA",IA,3369,3744,375,11.1,1433,1344,-89,-6.2,38.8,True,True,False,0.97
32773,"Sanford, FL",FL,28724,34032,5308,18.5,12130,14053,1923,15.9,1233.0,True,True,False,0.982
34711,"Clermont, FL",FL,52207,70317,18110,34.7,21539,28404,6865,31.9,1795.3,True,True,False,0.993
33126,"Miami, FL",FL,46057,47307,1250,2.7,18984,20149,1165,6.1,8781.4,True,True,False,0.913
33408,"North Palm Beach, FL",FL,18168,18817,649,3.6,13388,13413,25,0.2,2766.3,True,True,False,0.997
32132,"Edgewater, FL",FL,6580,7868,1288,19.6,3585,4279,694,19.4,1119.8,True,True,False,0.995
54526,"Ingram, WI",WI,832,644,-188,-22.6,479,472,-7,-1.5,5.4,False,True,False,0.908
54839,"Grand View, WI",WI,275,342,67,24.4,215,215,0,0.0,8.0,False,False,False,0.989
72936,"Greenwood, AR",AR,15717,14070,-1647,-10.5,5971,5925,-46,-0.8,173.9,True,True,False,0.98
72207,"Little Rock, AR",AR,10012,10631,619,6.2,5162,5538,376,7.3,2808.8,True,True,False,0.807
50628,"Elma, IA",IA,1487,1423,-64,-4.3,617,662,45,7.3,12.6,True,True,False,0.983
50210,"New Virginia, IA",IA,1725,1487,-238,-13.8,787,639,-148,-18.8,20.2,True,True,False,0.994
50460,"Orchard, IA",IA,180,688,508,282.2,134,207,73,54.5,19.4,False,False,False,0.962
50119,"Harvey, IA",IA,469,392,-77,-16.4,210,162,-48,-22.9,24.5,False,False,False,0.878
50315,"Des Moines, IA",IA,36600,34816,-1784,-4.9,15653,16421,768,4.9,3380.7,True,True,False,0.969
34461,"Lecanto, FL",FL,9989,13377,3388,33.9,4811,5196,385,8.0,292.3,True,True,False,0.943
32707,"Casselberry, FL",FL,35173,39493,4320,12.3,16035,17398,1363,8.5,4106.5,True,True,False,0.99
33850,"Lake Alfred, FL",FL,6868,9757,2889,42.1,3387,4620,1233,36.4,582.5,True,True,False,0.965
54304,"Ashwaubenon, WI",WI,28823,28502,-321,-1.1,13414,13328,-86,-0.6,2444.0,True,True,False,0.991
44730,"Canton, OH",OH,6140,6040,-100,-1.6,2475,2722,247,10.0,166.9,True,True,False,0.973
43932,"Irondale, OH",OH,897,1008,111,12.4,378,442,64,16.9,45.4,False,False,True,0.73
72070,"Houston, AR",AR,2180,2295,115,5.3,989,997,8,0.8,32.4,True,True,False,0.893
72715,"Bella Vista, AR",AR,14300,17288,2988,20.9,7817,8501,684,8.8,599.0,True,True,False,0.975
50448,"Bolan, IA",IA,588,620,32,5.4,293,348,55,18.8,9.9,False,False,False,0.974
50598,"Whittemore, IA",IA,1071,818,-253,-23.6,472,392,-80,-16.9,11.8,False,False,False,0.957
50840,"Clearfield, IA",IA,562,552,-10,-1.8,263,300,37,14.1,12.0,False,False,False,0.968
52552,"Drakesville, IA",IA,1083,940,-143,-13.2,421,325,-96,-22.8,16.1,False,False,False,0.993
33511,"Brandon, FL",FL,52332,62138,9806,18.7,22409,24929,2520,11.2,3872.6,True,True,False,0.964
34690,"Holiday, FL",FL,12404,12498,94,0.8,7381,7111,-270,-3.7,3646.1,True,True,False,0.995
32960,"Vero Beach, FL",FL,20383,25259,4876,23.9,10958,11846,888,8.1,2285.2,True,True,False,1.0
33713,"St. Petersburg, FL",FL,29833,31729,1896,6.4,14630,16485,1855,12.7,4854.5,True,True,False,0.996
45686,"Vinton, OH",OH,3448,3372,-76,-2.2,1592,1540,-52,-3.3,34.9,True,True,False,0.938
44214,"Burbank, OH",OH,1912,2450,538,28.1,726,798,72,9.9,92.7,True,True,False,0.966
72824,"Corinth, AR",AR,1886,2473,587,31.1,790,1094,304,38.5,34.1,True,True,False,0.96
71972,"Vandervoort, AR",AR,279,416,137,49.1,150,171,21,14.0,10.3,False,False,True,0.567
56097,"Wells, MN",MN,3820,3487,-333,-8.7,1827,1780,-47,-2.6,19.9,True,True,False,0.999
55710,"Mountain Iron, MN",MN,1154,1362,208,18.0,743,811,68,9.2,15.8,True,True,False,0.804
56174,"Storden, MN",MN,404,352,-52,-12.9,214,173,-41,-19.2,8.8,False,False,False,0.95
32608,"Gainesville, FL",FL,43720,54566,10846,24.8,22678,26419,3741,16.5,1227.4,True,True,False,0.866
32216,"Jacksonville, FL",FL,32564,42298,9734,29.9,15828,20141,4313,27.2,3337.2,True,True,False,0.989
32080,"St. Augustine, FL",FL,20455,20894,439,2.1,15472,16510,1038,6.7,1328.5,True,True,False,0.988
45843,"Forest, OH",OH,3925,4184,259,6.6,1709,1756,47,2.8,41.5,True,True,False,0.973
43080,"Utica, OH",OH,5814,5321,-493,-8.5,2203,2076,-127,-5.8,72.6,True,True,False,0.964
71929,"Bismarck, AR",AR,4796,4627,-169,-3.5,2079,2166,87,4.2,46.5,True,True,False,0.918
55014,"Lino Lakes, MN",MN,27355,29047,1692,6.2,9503,11180,1677,17.6,1433.3,True,True,False,0.89
55040,"Isanti, MN",MN,12732,14837,2105,16.5,4951,5732,781,15.8,151.3,True,True,False,0.997
56310,"Avon, MN",MN,5253,5431,178,3.4,2130,2210,80,3.8,75.8,True,True,False,0.947
89052,"Henderson, NV",NV,48182,60888,12706,26.4,22328,27010,4682,21.0,3736.3,True,True,False,0.974
89439,"Reno, NV",NV,1457,2532,1075,73.8,762,1277,515,67.6,155.7,True,True,True,0.561
89134,"Las Vegas, NV",NV,25852,24091,-1761,-6.8,13246,12983,-263,-2.0,3609.9,True,True,False,0.992
63870,"Parma, MO",MO,1023,1066,43,4.2,593,462,-131,-22.1,12.8,True,True,False,0.894
59031,"Big Horn County, MT",MT,438,391,-47,-10.7,109,94,-15,-13.8,3.7,False,False,True,0.646
98006,"Bellevue, WA",WA,36878,40009,3131,8.5,14104,14623,519,3.7,3559.7,True,True,False,0.951
28652,"Avery County, NC",NC,0,132,132,,0,76,76,,114.4,False,False,True,0.023
82240,"Torrington, WY",WY,9743,9667,-76,-0.8,4320,4379,59,1.4,14.5,True,True,False,0.972
28657,"Newland, NC",NC,9707,8188,-1519,-15.6,6883,6360,-523,-7.6,51.2,True,True,False,0.94
58711,"Antler, ND",ND,196,137,-59,-30.1,126,88,-38,-30.2,1.1,False,False,False,0.925
68016,"Cedar Creek, NE",NE,358,427,69,19.3,331,424,93,28.1,99.5,False,False,True,0.175
29474,"Jacksonboro, SC",SC,1924,1420,-504,-26.2,1015,983,-32,-3.2,14.1,True,True,False,0.932
29477,"St. George, SC",SC,6665,7176,511,7.7,3261,3559,298,9.1,65.1,True,True,False,0.975
54842,"Douglas County, WI",WI,88,267,179,203.4,37,88,51,137.8,54.6,False,False,True,0.741
34785,"Wildwood, FL",FL,18520,21568,3048,16.5,7016,9713,2697,38.4,336.2,True,True,False,0.788
65637,"Ozark County, MO",MO,1639,1190,-449,-27.4,754,475,-279,-37.0,12.4,True,True,False,0.907
44901,"Mansfield, OH",OH,2534,0,-2534,-100.0,0,0,0,,0.0,False,False,True,0.0
38581,"Warren County, TN",TN,4315,4079,-236,-5.5,2000,2018,18,0.9,41.6,True,True,False,0.941
